Entry	Entry Name
P67956	IOVO_PUCMA
P67957	IOVO_CATWA
P67958	IOVO_SYREL
P67959	IOVO_SYRHU
P67960	IOVO_SYRSO
P67961	IOVO_LAGLU
P68000	COLI_BALBO
P68001	COLI_BALPH
P68116	FIBB_SHEEP
P68117	FIBB_CAPHI
P68118	FIBB_CEREL
P68119	FIBB_CEREN
P68120	FIBB_EQUAS
P68121	FIBB_HORSE
P68122	FIBB_LAMGL
P68123	FIBB_CAMDR
P68124	FIBB_LAMVI
P68127	IOVO_CHRPC
P68128	IOVO_CHRAM
P68129	IOVO_CYGAT
P68130	IOVO_CYGOL
P68131	IOVO_OXYJA
P68132	IOVO_OXYVI
P68144	IOVO_AIXGA
P68145	IOVO_AIXSP
P68146	IOVO_ALECH
P68147	IOVO_ALERU
P68148	IOVO_ALOAE
P68149	IOVO_ANACA
P68150	IOVO_ANAPL
P68151	IOVO_CHLPI
P68152	IOVO_CYACY
P68153	IOVO_LOPSP
P68154	IOVO_LOPCU
P68155	IOVO_NEOJU
P68156	IOVO_SARME
P68157	IOVO_TADRA
P68212	FIBA_VULVU
P68213	FIBA_CANLF
P68253	1433G_SHEEP
P68352	CSN1_BRAOL
P68353	CSN2_BRAOL
P68354	CSN5A_BRAOL
P68355	CSN5B_BRAOL
P68358	CSN3_BRAOL
P68359	CSN4_BRAOL
P68374	IOVO_GYPCO
P68375	IOVO_POLRA
P68376	IOVO_AQUAU
P68377	IOVO_NECMO
P68378	IOVO_FULAT
P68379	IOVO_GALCH
P68380	IOVO_GRUJA
P68381	IOVO_ANTVI
P68382	IOVO_ANTVP
P68383	IOVO_BUGCA
P68384	IOVO_VANSP
P68385	IOVO_LARMA
P68386	IOVO_CHRRI
P68387	IOVO_CALCC
P68388	IOVO_CALGM
P68389	IOVO_ANSAN
P68393	IOVO_BRACA
P68394	IOVO_ANSCA
P68395	CSN7_BRAOL
P68396	CSN8_BRAOL
P68436	IOVO_MELOE
P68437	IOVO_ANSIN
P68468	IOVO_NUMME
P68469	IOVO_ACRVU
P68470	IOVO_PHACO
P68471	IOVO_PHAVE
P68499	MT_PHACO
P68755	HEMA_INBF3
P68756	HEMA_INBF4
P68757	HEMA_INBF5
P68758	HEMA_INBF6
P68759	HEMA_INBF7
P68760	HEMA_INBF8
P69110	H32_TETAM
P69111	H32_TETAU
P69112	H32_TETCA
P69113	H32_TETCU
P69114	H32_TETEL
P69115	H32_TETFU
P69116	H32_TETHY
P69117	H32_TETLE
P69118	H32_TETMA
P69119	H32_TETMI
P69120	H32_TETNA
P69121	H32_TETNI
P69122	H32_TETPR
P69123	H32_TETPA
P69124	H32_TETPI
P69125	H32_TETRO
P69126	H32_TETSO
P69127	H32_TETTR
P69219	CYB_ARCCN
P69220	CYB_AMPCI
P69221	CYB_AMPLA
P69240	DEF1_BRANA
P69315	UBIQP_LINUS
P69438	TMC47_THAMA
P69477	NEP2_NEPDI
P69567	RBL_EUPCH
P69568	RBL_EUPDU
P69569	RBL_EUPES
P69629	RR4_AGABR
P69630	RR4_ALOPR
P69631	RR4_BOTIS
P69632	RR4_ARICA
P69633	RR4_ARIPL
P69634	RR4_PSEJP
P69635	RR4_BRAPI
P69636	RR4_BRASY
P69637	RR4_CALEP
P69638	RR4_CINLA
P69639	RR4_CRONU
P69640	RR4_AVEFL
P69641	RR4_ELYCA
P69642	RR4_FESGI
P69643	RR4_GLACO
P69644	RR4_HORMA
P69645	RR4_LAMAU
P69647	RR4_MICJU
P69648	RR4_PHLPR
P69649	RR4_PHYFL
P69650	RR4_SETVI
P69651	RR4_SISSP
P69652	RR4_SISST
P69653	RR4_TRIDA
P69654	RR4_MELRE
P69679	RR4_YUCFI
P69765	CT5A_CONVC
P69768	CT5B_CONVC
P70560	COCA1_RAT
P70722	SRP54_ACIAM
P72065	GYRA_MYCXE
P72314	AHPC_RHORU
P74750	DPO3A_SYNY3
P77839	RPOC_BROTH
P77875	NIFK_HERSE
P77877	G6PI_KLEOX
P77882	RPOC_LISGR
P77917	RPOC_PEDAC
P79152	CP3AJ_CAPHE
P79176	FPR1_GORGO
P79177	FPR2_GORGO
P79189	FPR1_MACMU
P79190	FPR2_MACMU
P79211	NPY2R_SHEEP
P79235	FPR1_PONPY
P79236	FPR2_PONPY
P79237	FPR3_PONPY
P79241	FPR1_PANTR
P79242	FPR2_PANTR
P79291	OPRD_PIG
P79404	MCR_PIG
P79693	IHH_CARAU
P79696	TWHH_CARAU
P79711	IHH_DANKE
P79712	DHH_DANKE
P79715	TWHH_DANKE
P79719	IHH_DANAP
P79729	DHH_DANRE
P79779	TBX6L_CHICK
P79852	IHH_PUNTE
P79853	DHH_PUNTE
P79855	TWHH_PUNTE
P79860	IHH_RASEL
P79866	IHH_TRIHE
P79871	IHH_RASPA
P80055	CP2A7_PAPSP
P80056	CP3A5_PAPSP
P80083	ATPBM_SPIOL
P80084	ATPG3_SPIOL
P80085	ATP4_SPIOL
P80086	ATP6_SPIOL
P80087	ATPO_SPIOL
P80100	LHA1_HALHL
P80101	LHA2_HALHL
P80102	LHA1_HALHR
P80104	LHB1_HALHL
P80105	LHB2_HALHL
P80106	LHB1_HALHR
P80107	LHA3_HALHL
P80171	LASP1_PIG
P80212	SDHA_ANAPI
P80213	SDHB_ANAPI
P80237	GDIR1_CAVPO
P80250	PMCH_RAT
P80342	CATL2_FASHE
P80343	MCPB_BOVIN
P80346	DBD23_ASPNG
P80350	ROAB_ARTSA
P80427	TALDO_CARMA
P80503	DLDH_SOLTU
P80504	ATPO_SOLTU
P80551	RNAS2_PIG
P80575	AROF_STRRM
P80582	SODM_MYCSI
P80602	BAS1_WHEAT
P80616	METK_MAIZE
P80652	TM2A_METMA
P80701	DIDH_PSESP
P80733	SODM_STRGR
P80737	H41_BLEJA
P80738	H4Y_BLEJA
P80887	IPYR_CYAPA
P80892	TRXB_ALIFS
P80916	ACP_ACICA
P80919	ACP_ERYLO
P80924	PHLC_STAIN
P80943	CD1B3_SHEEP
P80951	FNO_METOG
P81041	HBO_NOTEU
P81072	AMPD1_RABIT
P81073	AMPD1_CHICK
P81077	PLIA_BOTAS
P81078	CYC31_DESAC
P81079	CYC35_DESAC
P81080	RBL_PINPS
P81081	CAMT_PINPS
P81082	SODCP_PINPS
P81185	PCCA_MYXXA
P81195	H31_STYLE
P81196	H39_STYLE
P81197	H33_STYLE
P81198	H34_STYLE
P81199	H35_STYLE
P81200	H36_STYLE
P81201	H37_STYLE
P81202	H38_STYLE
P81241	CHLY_CARPA
P81244	CYC6_PROHO
P81246	PDIA3_PAPHA
P81271	MYH11_PIG
P81348	TPIS_CLOPA
P81429	EST1_SCHGA
P81475	CFBL_CHICK
P81494	CATB_COTJA
P81528	ALYS_MYCPH
P81539	FERB_SULME
P81541	FER_ACIIN
P81542	FER_METPR
P81571	DEFD2_SPIOL
P81593	2AMD_PSEOL
P81609	COG2_CARMA
P81643	GLNA2_EMIHU
P81663	ATPBM_PINPS
P81714	CYT_NAJAT
P81731	AMPN_HELAM
P81797	VM3M_ECHML
P81798	SLR_ECHML
P81800	PPB1_PREIN
P81801	PHE_STRMO
P81802	FIBR_EISFE
P81863	PAP1_PARMA
P81864	PAP2_PARMA
P81874	CH60_ACICA
P81880	GLUC_PIAME
P81893	DHAPP_DROSI
P81895	ODO1_SOLTU
P81896	ODO2_SOLTU
P81949	DGPA_BACLI
P82025	IOTA_GONVI
P82045	CYB_CERNT
P82046	CYB_CERNP
P82047	CYB_CERNN
P82048	CYB_CERNH
P82049	CYB_CERNA
P82447	LEG1_PODHI
P82456	TRI18_MUSCR
P82530	CRYAA_GALRU
P82536	TLP20_SPIOL
P82539	DNJC1_CANLF
P82607	GST67_DICLA
P82608	GST82_DICLA
P82895	PA2A4_TRIST
P82897	H2A_OLILU
P82898	H1A_OLILU
P82989	CYC3C_DESAF
P82992	IPYR_BLAVI
P82996	GSTE_PSEPU
P82997	GSTE_PSEUF
P82999	GSTE1_PSEUO
P83000	GSTE2_PSEUO
P83001	GSTE_PSEFL
P83048	IAA_SECCE
P83054	HEP1_BACSE
P83077	G3P2_BACCE
P83113	HBA2_TELPE
P83127	NAGAB_BOSIN
P83128	FETA_BOSIN
P83140	AFP1S_MALPA
P83141	AFP1L_MALPA
P83142	AFP2S_MALPA
P83143	AFP2L_MALPA
P83145	UK114_CHICK
P83146	ASL1_BACSE
P83147	ASL2_BACSE
P83148	MEFP_MYTED
P83158	PSAC_ANASL
P83162	PHCA_ANASL
P83171	GNK1_GINBI
P83174	HCY1_CANPG
P83200	PRDX5_VULVU
P83215	HSP3_OCTVU
P83222	NUC34_STRAT
P83252	BGAL_HORVU
P83323	RIP_SIRGR
P83324	RIP_FLAVE
P83328	RS30_ONCMY
P83340	EPIP1_EPING
P83344	XYNB_PRUPE
P83402	AL7A1_ACASC
P83420	CEC_OIKKI
P83447	MDO2_ANAMC
P83448	CLRA_STUCH
P83451	ASPG_ASOTA
P83470	PLF4_RABIT
P83505	ATPB_BRACM
P83511	LEC_DELRE
P83572	ARALA_ARAEL
P83573	ARALB_ARAEL
P83609	BMTIA_RHIMP
P83628	IBP2_ONCTS
P83629	LIPP_FELCA
P83662	ACMSD_PIG
P83672	AGG1_POMFL
P83681	DPP3_BLACR
P83708	ODO2_DELAC
P83712	ASPQ_DELAC
P83721	LEC1_CRAMO
P83722	NU160_XENLA
P83837	H2B_CYPCA
P83856	KNG_GADMO
P83857	KNG_ANAMI
P83864	H3_PENVA
P83891	IMPL_MOUSE
P83896	TX36A_PHOKE
P83903	TX18_PHORI
P83918	PEM_IRPLA
P83944	ALR_PENMO
P83946	ATRY_NOTEU
P83966	MDARF_CUCSA
P83973	LECF_RHIST
P83989	RACD_ANABR
P83999	TX30_PHONI
P84000	TX20B_PHORI
P84026	THBI_BOTJA
P84093	TOPC5_PHONI
P84122	THRB_SALSA
P84159	GLP1_CITSI
P84172	EFTU_CHICK
P84188	SGAT_WHEAT
P84194	GUNA_GLOTR
P84196	GUNB_GLOTR
P84279	RN2B_LITPA
P84282	LECA_PHYAM
P84310	CTR1_LUMTE
P84334	TLP_SENDI
P84340	PHCA_LIMFS
P84463	AL7A1_CTEID
P84468	FERA_PARDE
P84469	FERB_PARDE
P84470	VKTH8_BUNCA
P84471	VKTH1_BUNCA
P84472	PA2BT_BUNCA
P84473	VKTH2_BUNCA
P84474	PA2BU_BUNCA
P84475	PA2BA_BUNCA
P84476	MBSP_SAUWA
P84477	MBSP_CYPCA
P84478	MBSP_SAUUN
P84520	ADA2_CHICK
P84528	RNAM_PLESA
P84534	ILV5_POPEU
P84535	PRVA_RANTE
P84536	PRVB_RANTE
P84537	CAH_LOBCS
P84549	TBA_POPEU
P84582	ATPA_POPEU
P84619	HCYA_CONCC
P84620	HCYB_CONCC
P84633	SSG1_FAGES
P84708	CAI_PHAVU
P84718	PSBO_PINST
P84719	LGUL_PINST
P84723	CLPP_PINST
P84754	CHIT_STRVL
P84775	IGF1B_XENLA
P84782	2SS1_BRAOA
P84784	RNHI1_THEGA
P84794	AFPJ_SOLTU
P84803	CRVPO_NAJKA
P84804	CRVPN_NAJHH
P84806	CRVPP_NAJHH
P84807	CRVPA_NAJHH
P84812	MPHES_MICSP
P84813	POTM1_SOLTU
P84867	RNAM_PLEOS
P84868	DEF_VIGUS
P84883	NETNE_TRYCR
P84885	AMPI_ANTMY
P84886	CURVA_LATCU
P84909	PROK1_PELSA
P84910	CYT2_CAPHI
P84911	CYT1_CAPHI
P85004	AMML_ASTMO
P85026	PPO_ZINOF
P85033	TXF28_CTEON
P85034	TXF27_CTEON
P85039	VKTC8_DABSI
P85040	VKTC9_DABSI
P85041	VKT10_DABSI
P85046	PRP1_SIMDA
P85085	RBL_VITSX
P85088	ATPBM_VITSX
P85106	NPF_HELZE
P85114	OSTR2_STRCA
P85115	OSTR3_STRCA
P85116	OSTR4_STRCA
P85143	NAAA_LYSSP
P85144	F3012_CTEON
P85149	LAC2_CERUI
P85152	LYS1_LYSSX
P85153	CO2A1_MAMAE
P85155	ENPL4_LYSSX
P85156	ASE1_ACRSP
P85157	ASE2_ACRSP
P85158	PRTL5_LYSSX
P85190	FTSH_HELAN
P85262	TX35B_CTEON
P85263	TX35A_CTEON
P85264	TX35C_CTEON
P85265	TX35E_CTEON
P85266	TX35D_CTEON
P85268	TX20A_CTEON
P85269	TX20B_CTEON
P85270	TX21A_CTEON
P85277	TX36D_CTEON
P85278	TURM_CURLO
P85280	NDKB_MERME
P85281	NDKB_MERCP
P85282	NDKB_MERSE
P85283	NDKB_MERPO
P85284	NDKB_MERPA
P85291	NDKB_MACNO
P85292	NDKB_MACMG
P85295	ALBU_CAPHI
P85308	LAC1B_CERUI
P85310	AATM_CATRO
P85312	HBBA_CATCL
P85313	HBBB_CATCL
P85317	PER_GINBI
P85318	FIBR_CORMI
P85362	LEU1_CYCRE
P85410	OMP5_GLAPU
P85429	3SA1F_NAJAT
P85441	RH1_CATRO
P85446	ATPB_PENGL
P85498	ITRA_ALBKA
P85512	NAHA1_PALCA
P85814	TPIS_PLAOI
P85868	PHCA_APHFL
P85869	PHCB_APHFL
P85876	ETCM_ENTFC
P85881	PLS1_PITAZ
P85913	CADH1_PSEMZ
P85916	CADH2_PSEMZ
P85974	AGA34_AGAAL
P85986	SPTB2_CAPHI
P86011	CUTI2_COLGL
P86012	CUTI2_COLKA
P86043	PA21B_STRCA
P86085	PME_CAPCH
P86101	SCBM1_MEGVE
P86103	PER1_VITRO
P86105	KAX6X_OPICY
P86115	KAX6W_OPICY
P86120	PA22_OPICY
P86121	KBX3L_OPICY
P86168	COLUA_COLDE
P86181	CHIT_AVESA
P86196	ROP1_MESAU
P86198	BDH_MESAU
P86203	NDUS1_MESAU
P86204	HSP72_MESAU
P86205	VATA_MESAU
P86207	RAB2A_MESAU
P86209	CAPZB_MESAU
P86211	G3PT_MESAU
P86214	GSTM5_MESAU
P86222	ODPB_MESAU
P86225	IDH3A_MESAU
P86226	SUCB1_MESAU
P86231	ODO1_MESAU
P86235	PDIA3_MESAU
P86241	PRDX5_MESAU
P86246	K1C19_MESAU
P86247	K2C8_MESAU
P86250	NDUS2_MESAU
P86254	SODM_ALTAL
P86265	HS74L_MESAU
P86268	ANTF_ANTPS
P86275	GAK1B_XENLA
P86289	CO1A1_BRACN
P86290	CO1A2_BRACN
P86316	BDEF_RUDPH
P86330	FIBR_HEDJA
P86356	APL3_HELVI
P86363	OSMO_CALPC
P86401	CTXL_MESEU
P86409	RGPA1_PIG
P86420	3S11_MICFR
P86425	3S16_MICFR
P86450	XYL1_MEDSA
P86454	CLC65_PETMA
P86461	BDS16_BUNCN
P86467	TX9AN_BUNCN
P86520	SBTXA_SOYBN
P86522	3L2A2_ACAAN
P86526	RHAMA_LACRH
P86527	NLTP1_NIGSA
P86536	VM3CX_DABRR
P86545	VSP_NAJNA
P86548	SBTXB_SOYBN
P86600	MALNA_MALOL
P86601	MALNB_MALOL
P86682	HETN_HAEDE
P86688	CRP1_GADMO
P86689	CRP2_GADMO
P86696	MAF1_MUSDO
P86701	IBB1_LATSA
P86702	NAUT_NAUMA
P86782	ALB2_LENCU
P86808	LMDH_PSEPU
P86833	DBD34_SEDHY
P86876	FIBR2_HEDJA
P86897	GTF4_LEUME
P86922	LECT_GANLU
P86977	CHIT_STRVO
P86978	ENOB_THUAL
P86989	SCXP_RHOJU
P86990	NTVP_RHOJU
P86992	SCXB_RHOJU
P87347	MOS_APTAU
P87416	CYB_ELASE
P87419	CYB_CERCE
P87421	CYB_ATRMI
P90516	H42_BLEJA
P91697	PER_DROPU
P91895	TPIS_ANOME
P91919	TPIS_CULPI
P92119	TPIS_AEDTO
P92463	RBL_ISOTA
P92492	NU4M_AGKCO
P92494	NU4M_AZEFE
P92503	NU4M_AGKPI
P92613	NU4M_CALRH
P92623	NU4M_DEIAC
P92649	NU4M_LACMU
P92681	NU4M_OVOOK
P92759	NU4M_TRIST
P92793	NU4M_PROEL
P92794	NU4M_PROFL
P92845	CYB_AGKCO
P92846	CYB_BOTAT
P92847	CYB_BOTBI
P92849	CYB_BOTSC
P92850	CYB_CROAT
P92852	CYB_GLOBL
P92853	CYB_LACMU
P92857	CYB_TRIST
P93869	RBL_TAMIN
P94469	LEVB_GEOSE
P94694	DSVB_MEGG1
P94899	RPOC_LEUPS
P95405	RPOC_OENOE
P95506	HEMN_MANHA
P96177	RPOC_WEIHE
P96178	RPOC_WEIPA
P96313	SECA_CYTFI
P96315	CR1AF_BACTU
P96348	BLA6_KLEPN
P96771	PURA_AGGAC
P96985	TPIS2_RHIEC
P97273	TITF1_CAVPO
P97740	EDN1_CAVPO
P97776	ADA18_RAT
P98003	COX1_STROO
P98052	COX2_THETH
P98089	MUC2L_RAT
P98094	CO3_EPTBU
P98138	TGFA_RABIT
P99504	ATPB_CANLF
P99505	THIO_CANLF
P99507	SUCB1_CANLF
Q00002	PDI_ALTAL
Q00006	2ABB_RABIT
Q00270	CAPSD_HEVRH
Q00301	G3P_BOLED
Q00502	COX1_PARVE
Q00520	LIPB_PARVE
Q00685	CO3_LETCA
Q00868	ESYN_GIBPU
Q01170	NIA_CHLVU
Q01323	OTC_NEIFL
Q01325	OTC_NEIME
Q01327	OTC_NEIPO
Q01458	DIAC_BOVIN
Q01516	ALFC1_PEA
Q01548	PER2_HORVU
Q01622	HLOX2_HELRO
Q01636	LAMBV_CHICK
Q01741	CP1A2_CHICK
Q01757	ACVS_STRCL
Q01866	CIPB_ACETH
Q01994	RISBA_PHOLE
Q02012	POLG_LIVSB
Q02066	AAIP_WHEAT
Q02226	COXT_SOYBN
Q02285	AROF_ENTAG
Q02415	KRUP_CUPSA
Q02439	E13F_HORVU
Q02478	POLG_LIVN1
Q02513	VE1_HPV53
Q02941	POL1_APMV
Q02997	MRM1_LACK1
Q03352	ANT3_CHICK
Q03353	PER_DROMA
Q03363	DNJH1_ALLPO
Q03425	GSTZ2_DIACA
Q03556	CAP8_ADEB3
Q03681	BIP1_TOBAC
Q03682	BIP2_TOBAC
Q03683	BIP3_TOBAC
Q03686	BIP8_TOBAC
Q03710	CFAB_PIG
Q04236	VATA1_EQUAR
Q04237	VATA1_PSINU
Q04238	VATA2_EQUAR
Q04239	VATA2_PSINU
Q04615	VINC_XENLA
Q04668	KPYK_LEIBR
Q04680	ATNG_SHEEP
Q04884	OPAH_NEIGO
Q05000	MYS_PODCA
Q05007	ABDA_ARTSF
Q05095	CDX1_RAT
Q05326	PDC2_MAIZE
Q05327	PDC3_MAIZE
Q05537	CHID_SOLLC
Q05544	NO551_SOYBN
Q05795	RBL_BARLO
Q05796	RBL_BRASC
Q05797	RBL_CABCA
Q05799	RBL_EURFE
Q05801	RBL_NUPVA
Q05802	RBL_NYMOD
Q05803	RBL_VICCZ
Q05965	FL3H_MATIN
Q06015	CHI3_ARAHY
Q06155	VAP1_STRPU
Q06255	CRG5_XENLA
Q06355	PPOB_SOLTU
Q06811	ABA1_ASCSU
Q06838	ATP9_WICPI
Q07049	RBL_ILEPE
Q07051	EF1A_EIMBO
Q07233	ATPB_SCHGA
Q07353	FL3H_PETHY
Q07463	PUR7_VIGAC
Q07920	HEMA_INBF9
Q07925	HEMA_INBF1
Q07926	HEMA_INBF2
Q08046	EF1A_GIAIN
Q08094	CNN2_PIG
Q08200	RL10_CHICK
Q08410	TYRO_COTJA
Q08518	UVRA_VITST
Q08628	TBA_BLEJA
Q09005	STM1B_XENLA
Q09039	TH23_TRYBB
Q09053	DHM2_METSP
Q09062	ITB2_XENLA
Q09093	CATL1_FASHE
Q09120	GP_PUUMU
Q09122	SCRB_FUSMR
Q09124	SCRK_LACLL
Q09158	NIFH_DESMC
Q09333	COX1_ALBTU
Q0NZX6	VM2JR_BOTJA
Q0NZX7	VM3B4_BOTJA
Q0NZX8	VM3B3_BOTJA
Q0NZX9	VM3B2_BOTJA
Q0NZY0	VM3B1_BOTJA
Q0QEL7	CISY_MESAU
Q0QEP2	ATPB_MESAU
Q10370	HMGYB_SOYBN
Q10736	AMPN_ACEPA
Q10987	MIH_PROBO
Q11212	ACT_SPOLI
Q12548	SODC_ASPJA
Q12663	SAHH_PNECA
Q16998	LWA_ACTEQ
Q17093	LWA_ANESU
Q17094	OPSD_ALLSU
Q17103	MYC_ASTRU
Q1EN12	DRS12_PHYSA
Q1I164	SCX7_TITDI
Q1I165	SCX2_TITZU
Q1I167	SCX6_TITDI
Q1I169	SCX5_TITDI
Q1I172	SCX12_TITDI
Q1I173	SCX11_TITDI
Q1I174	SCX4_TITDI
Q1I176	SCX10_TITDI
Q1I177	SCX3_TITDI
Q1I178	SCX9_TITDI
Q1KN12	NTF3_ERYJO
Q1KN14	NTF3_LOXBI
Q1KN16	NTF3_ERYCC
Q1KN19	NTF3_XENUN
Q1KN21	NTF3_ASPME
Q1KN23	NTF3_CHISR
Q1RQI9	THIO_MALSM
Q1W6C3	TEKT2_MESAU
Q1X6X8	NTF3_RAMSP
Q1X6Y0	NTF3_CALRI
Q1X6Y1	NTF3_ERYCN
Q1X6Y2	NTF3_TROHA
Q1X6Y3	NTF3_ANISC
Q1X6Y4	NTF3_CYLRU
Q1X6Y5	NTF3_ACRJA
Q1X6Y6	NTF3_MORSI
Q1X6Y8	NTF3_SANME
Q1X6Y9	NTF3_ACRDU
Q1X6Z0	NTF3_CANCA
Q1X6Z3	NTF3_EPICE
Q1X701	BDNF_CYLRU
Q1X705	BDNF_SANME
Q1X706	BDNF_ACRDU
Q1X711	BDNF_CORCI
Q20A05	DEFH2_CRAGI
Q20A06	DEFH1_CRAGI
Q23711	G6PD_CULPI
Q23933	DEC_DROER
Q23946	UBX_DROHY
Q24625	G6PD_DROSI
Q24703	UBX_DROVI
Q24708	CSW_DROVI
Q25019	G6PD_HYACE
Q25379	ACT3_LYTPI
Q25380	ACT4_LYTPI
Q25514	HUNB_MANSE
Q25520	RUNT_MANSE
Q25533	WNTG_MANSE
Q25537	G6PD_SARBU
Q26181	CHH_PENVA
Q26350	O17D_CONMA
Q26430	ABDA_MANSE
Q26516	PPIE_SCHJA
Q26656	HMX_STRPU
Q26677	FCA4_TRYBB
Q26896	CYAA_TRYCO
Q27262	LAMB1_HYDVU
Q27638	G6PD_DROYA
Q27952	CASK_BALPH
Q28400	CASK_EQUGR
Q28417	CASK_GIRCA
Q28422	CXCR2_GORGO
Q28441	CASK_HIPAM
Q28451	CASK_LAMGU
Q28466	PO2F1_NOTEU
Q28468	EDNRB_MACFA
Q28469	EDN1_MACFA
Q28470	EDN2_MACFA
Q28487	VACHT_MACFU
Q28519	CXCR2_MACMU
Q28550	PE2R3_SHEEP
Q28590	PRGR_SHEEP
Q28598	HXA4_SHEEP
Q28601	HXC9_SHEEP
Q28602	NPY1R_SHEEP
Q28654	2A5E_RABIT
Q28706	K1C12_RABIT
Q28739	BPI_RABIT
Q28794	CASK_PECTA
Q28807	CXCR2_PANTR
Q28810	K2C8_POTTR
Q28928	ACTHR_PAPHA
Q28970	MYO7A_PIG
Q28D99	GADL1_XENTR
Q29003	5HT1E_PIG
Q29005	5HT2B_PIG
Q29006	5HT4R_PIG
Q29135	CASK_TAPIN
Q29137	CASK_TRAJA
Q29150	CASK_PANUN
Q29187	RL4_PIG
Q29197	RS9_PIG
Q29277	PPR1B_PIG
Q29288	CCL5_PIG
Q29297	SCIN_PIG
Q29303	RS14_PIG
Q29308	RS19_PIG
Q29350	U2AF1_PIG
Q29384	PSB4_PIG
Q29387	EF1G_PIG
Q29478	CP2CV_CAPHE
Q29491	ALDH2_MACPR
Q29535	RNS_GIRCA
Q29538	RNS_SAITA
Q29539	RNS_CEPSI
Q29559	CXA4_PIG
Q29576	PSB8_PIG
Q29606	RNAS1_ORYLE
Q2F4N6	NS1_I05A1
Q2KIW5	CENPU_BOVIN
Q2LFN9	NCAP_I05A1
Q2LGZ2	ATPG_VIGUN
Q2VL76	MSX1_PROCO
Q2VL77	MSX1_LEPED
Q2VL78	MSX1_LEMCA
Q2VL79	MSX1_DAUMA
Q2VL80	MSX1_PERPO
Q2VL82	MSX1_SAGOE
Q2VL83	MSX1_LEORO
Q2VL85	MSX1_CALGO
Q2VL86	MSX1_SAIBB
Q31651	NU5M_ANSCE
Q31652	CYB_ANSCE
Q31684	CYB_ANOCU
Q31721	ATP6_BRATO
Q31952	NU5C_CAPBA
Q32026	RBL_CUNLA
Q32067	CHLB_CIBSC
Q32131	NU5C_DIGGR
Q32214	CHLB_EQUSC
Q32450	CHLB_ISOEC
Q32880	NU5C_POAPR
Q32905	NU5C_PEA
Q32ZM1	RM201_RHOMI
Q33076	CHLB_SPHCO
Q33093	CHLB_STAER
Q33113	NU5C_SESIN
Q33369	RBL_CORKO
Q33377	CYB_CANSI
Q33439	COX1_EPHMA
Q33452	CYB_EUMPE
Q33537	CYB_IDIPH
Q33607	CYB_LASNO
Q34076	NU4M_CAICR
Q34254	CYB_CHISL
Q34260	CYB_CHITR
Q34462	CYB_EUMGL
Q35117	CYB_NYCAU
Q35467	CYB_PLAHE
Q35805	CYB_SCICA
Q35942	CYB_STUTI
Q35994	CYB_TADBR
Q36090	ATP6_THUOB
Q36118	CYB_TOMRA
Q36150	NU4M_CARSF
Q36151	NU5M_CARSF
Q36291	CYB_MORKA
Q36294	CYB_MYOLE
Q36572	CYB_NYCHU
Q36590	CYB_NYCLA
Q36644	CYB_CORRA
Q36659	CYB_PROCE
Q36964	ATP6_ONCMA
Q36967	ATP6_SALTR
Q37282	RBL_TABHE
Q38IC8	IL2RA_PANTR
Q39444	FTSH_CAPAN
Q39527	LECR_CLAKE
Q39596	ACT_OXYRB
Q39785	CHI2_GOSHI
Q39979	VTSS2_HYOMU
Q39980	VTSS3_HYOMU
Q3SAF3	VNPC_PSEAU
Q3SAF6	VNPA_PSETE
Q3T930	EST5A_SHEEP
Q3YAU5	PA2_CHEFU
Q3ZD74	VM1L4_MACLB
Q40002	VATA_HORVU
Q40285	UFOG2_MANES
Q40286	UFOG4_MANES
Q40288	UFOG6_MANES
Q40289	UFOG7_MANES
Q40298	FCPD_MACPY
Q40300	FCPF_MACPY
Q40345	IDHP_MEDSA
Q40466	IF413_TOBAC
Q40469	IF4A6_TOBAC
Q40611	ATPA_OCHNE
Q40910	PAL4_POPKI
Q40963	MPA5B_PHLPR
Q41005	CBPX_PEA
Q41065	IBBA_PEA
Q41160	LCB3_ROBPS
Q41348	PDX1_STELP
Q41420	CALM3_SOLTU
Q41558	HBP1C_WHEAT
Q41773	VATL_MAIZE
Q41874	TBG3_MAIZE
Q42608	PME_BRACM
Q42652	SUS_BETVU
Q42669	ACOHC_CUCMC
Q42693	RUBB_CHLRE
Q42695	RUBC_CHLRE
Q42712	FATA_CORSA
Q42855	DCUP_HORVU
Q42942	UMPS_TOBAC
Q43090	NIR_PINSY
Q43617	PHS2_PHALU
Q43831	RUBB_SECCE
Q43907	GYRB_ACIBA
Q43947	GYRB_ACICA
Q44023	LEUC_CUPNE
Q44065	GYRB_ACIHA
Q44080	GYRB_ACIJU
Q44081	GYRB_ACIJO
Q44088	GYRB1_ACILW
Q44093	AROG_AMYME
Q44151	DHAS_ACTPL
Q44270	GYRB_ACIPI
Q44271	GYRB_ACIG6
Q44272	GYRB2_ACILW
Q44273	GYRB_ACIBZ
Q44274	GYRB_ACIGI
Q44275	GYRB_ACIS8
Q44276	GYRB_ACIS9
Q44277	GYRB_ACIVR
Q44278	GYRB_ACIS7
Q44428	LEUD_ACTTI
Q44498	CHLI_ANAVA
Q44843	PYRF_BARBA
Q45305	MURB_BACLI
Q46084	ANFK_RUMHU
Q46158	FNR_CAPOD
Q46159	FNR_CAPSP
Q47108	CEA_ECOLX
Q47823	DDL_ENTGA
Q47824	PDXA_ENTAG
Q47907	CCA_FRANO
Q47948	FNR_AGGAP
